id,lon,lat,date,time,light
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T15:31:59Z,51163.571
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T15:36:59Z,2180.265
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T15:41:59Z,6686.147999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T15:46:59Z,16279.318
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T15:51:59Z,18604.935
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T15:56:59Z,6976.8499999999995
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:01:59Z,17442.126
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:06:59Z,23256.168
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:11:59Z,55814.805
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:16:59Z,1308.159
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:21:59Z,1308.159
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:26:59Z,4651.232999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:31:59Z,13953.701
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:36:59Z,3924.478
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:41:59Z,17442.126
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:46:59Z,2470.967
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:51:59Z,16279.318
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T16:56:59Z,5523.339999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:01:59Z,5523.339999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:06:59Z,17442.126
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:11:59Z,13953.701
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:16:59Z,6686.147999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:21:59Z,3924.478
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:26:59Z,74417.469
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:31:59Z,11628.083999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:36:59Z,30233.019
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:41:59Z,23256.168
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:46:59Z,69768.50600000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:51:59Z,41861.103
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T17:56:59Z,74417.469
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:01:59Z,74417.469
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:06:59Z,74417.469
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:11:59Z,74417.469
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:16:59Z,74417.469
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:21:59Z,74417.469
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:26:59Z,1380.835
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:31:59Z,9302.466999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:36:59Z,10465.276
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:41:59Z,3779.127
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:46:59Z,3488.425
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:51:59Z,5523.339999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T18:56:59Z,74417.469
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:01:59Z,65117.272000000004
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:06:59Z,60466.038
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:11:59Z,20930.551000000003
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:16:59Z,46512.337
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:21:59Z,4651.232999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:26:59Z,7848.956999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:31:59Z,2616.319
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:36:59Z,3633.776
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:41:59Z,15116.509
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:46:59Z,10465.276
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:51:59Z,11628.083999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T19:56:59Z,2252.9410000000003
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:01:59Z,18604.935
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:06:59Z,12790.892
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:11:59Z,2325.616
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:16:59Z,5523.339999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:21:59Z,5814.0419999999995
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:26:59Z,4069.829
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:31:59Z,30233.019
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:36:59Z,9302.466999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:41:59Z,41861.103
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:46:59Z,23256.168
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:51:59Z,4215.179999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T20:56:59Z,13953.701
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:01:59Z,15116.509
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:06:59Z,15116.509
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:11:59Z,30233.019
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:16:59Z,37209.87
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:21:59Z,41861.103
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:26:59Z,13953.701
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:31:59Z,15116.509
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:36:59Z,17442.126
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:41:59Z,16279.318
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:46:59Z,7267.552
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:51:59Z,7848.956999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T21:56:59Z,581.404
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:01:59Z,3052.372
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:06:59Z,2616.319
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:11:59Z,5814.0419999999995
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:16:59Z,16279.318
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:21:59Z,1526.186
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:26:59Z,2325.616
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:31:59Z,11628.083999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:36:59Z,1889.563
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:41:59Z,2180.265
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:46:59Z,1744.212
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:51:59Z,1598.861
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T22:56:59Z,13953.701
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:01:59Z,16279.318
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:06:59Z,9302.466999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:11:59Z,8139.659
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:16:59Z,8139.659
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:21:59Z,7267.552
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:26:59Z,11628.083999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:31:59Z,1962.239
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:36:59Z,1126.47
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:41:59Z,2325.616
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:46:59Z,1526.186
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:51:59Z,3488.425
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-04T23:56:59Z,1308.159
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:01:59Z,6104.744
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:06:59Z,7558.254
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:11:59Z,12790.892
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:16:59Z,9302.466999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:21:59Z,2180.265
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:26:59Z,726.755
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:31:59Z,5814.0419999999995
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:36:59Z,249.822
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:41:59Z,526.897
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:46:59Z,554.15
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:51:59Z,763.0930000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T00:56:59Z,1380.835
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:01:59Z,654.0790000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:06:59Z,572.3190000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:11:59Z,1090.132
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:16:59Z,581.404
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:21:59Z,4360.531
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:26:59Z,6686.147999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:31:59Z,6104.744
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:36:59Z,5232.638
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:41:59Z,4651.232999999999
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:46:59Z,263.448
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:51:59Z,93.11500000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T01:56:59Z,47.693
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:01:59Z,190.773
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:06:59Z,2325.616
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:11:59Z,381.546
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:16:59Z,372.462
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:21:59Z,354.29299999999995
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:26:59Z,908.4440000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:31:59Z,835.768
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:36:59Z,70.40400000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:41:59Z,143.079
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:46:59Z,581.404
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:51:59Z,3343.074
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T02:56:59Z,1235.484
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:01:59Z,835.768
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:06:59Z,1889.563
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:11:59Z,2325.616
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:16:59Z,56.776999999999994
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:21:59Z,149.893
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:26:59Z,299.786
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:31:59Z,286.159
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:36:59Z,258.90599999999995
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:41:59Z,236.195
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:46:59Z,177.14600000000002
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:51:59Z,111.284
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T03:56:59Z,726.755
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:01:59Z,617.7420000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:06:59Z,127.18200000000002
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:11:59Z,327.039
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:16:59Z,654.0790000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:21:59Z,53.370999999999995
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:26:59Z,93.11500000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:31:59Z,354.29299999999995
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:36:59Z,190.773
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:41:59Z,149.893
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:46:59Z,143.079
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:51:59Z,44.285999999999994
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T04:56:59Z,43.150999999999996
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:01:59Z,19.304000000000002
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:06:59Z,10.22
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:11:59Z,13.626000000000001
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:16:59Z,14.762
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:21:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:26:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:31:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:36:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:41:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:46:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:51:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T05:56:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:01:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:06:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:11:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:16:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:21:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:26:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:31:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:36:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:41:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:46:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:51:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T06:56:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:01:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:06:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:11:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:16:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:21:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:26:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:31:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:36:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:41:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:46:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:51:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-04,2013-06-05T07:56:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:01:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:06:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:11:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:16:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:21:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:26:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:31:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:36:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:41:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:46:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:51:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T08:56:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:01:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:06:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:11:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:16:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:21:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:26:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:31:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:36:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:41:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:46:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:51:59Z,0
wtsp_a,-122.750022,53.927019,2013-06-05,2013-06-05T09:56:59Z,0
